nam_hoc,mean,median,mode,std,min,max
2018,29.870734928877855,30.0,28.5,6.953445818578292,3.5,59.05
2019,32.32614352860254,32.6,32.6,7.260809159619054,0.0,62.95
2021,37.30413521360432,38.25,39.55,7.500163646371742,2.4,54.15
2022,36.04690463996723,36.9,37.8,7.13492579778885,3.0,55.150000000000006
2023,36.13295817416005,37.4,37.9,7.666667896568849,3.0,54.1
2024,37.040163074575624,38.3,37.25,7.55319428725204,2.5,54.75
2025,23.72741494776319,23.95,26.5,4.189332940888989,5.2,42.25
