nam_hoc,mean,median,mode,std,min,max
2018,30.155536157666045,30.2,33.35,7.9508849291511945,0.0,66.15
2019,31.67207429588864,32.2,32.15,8.022249143613108,0.0,65.1
2021,35.44713399050748,37.6,40.2,9.467856404358828,2.6,54.4
2022,34.60178249909975,36.4,36.75,8.644840773277954,2.5,54.45
2023,34.957277408421334,37.2,40.9,9.122951956141439,2.4,55.849999999999994
2024,36.32308469593974,38.4,39.55,8.791003704053681,4.95,55.75
2025,24.006345816907576,24.2,26.25,4.977436849938719,5.0,48.0
