nam_hoc,mean,median,mode,std,min,max
2018,27.76587353749398,28.25,0.0,7.509638490825604,0.0,57.8
2019,30.475778249154395,30.95,32.45,7.441194139953634,0.0,62.650000000000006
2021,35.896667415898705,37.65,39.55,9.181092344098744,3.2,56.75
2022,35.95312203064111,37.45,38.95,8.699650608065683,0.0,56.8
2023,36.83609341825903,38.5,41.45,8.699982741354741,2.25,55.7
2024,38.56500700716288,40.45,41.55,8.760148523367928,3.8,56.75
2025,25.197277695465257,25.5,28.75,4.932565486189014,2.4,51.55
