nam_hoc,mean,median,mode,std,min,max
2023,37.02334649790635,38.85,40.45,8.562494345912475,2.6,55.5
2024,38.47639531142266,40.3,42.95,8.442495708759393,4.15,57.0
2025,24.911242319107135,25.1,27.25,4.4853817821402595,3.5,48.25
