nam_hoc,mean,median,mode,std,min,max
2018,30.22590868861579,30.95,32.55,8.610156410017813,0.0,69.4
2019,33.07048615318336,33.95,36.05,8.899307246627837,0.0,73.85
2021,37.306348432332584,39.05,40.95,9.129596854990199,0.5,57.45
2022,36.92848280415094,38.5,39.8,8.946524410851238,1.5,56.15
2023,37.32448264654901,39.2,41.0,9.029400470893695,0.0,56.3
2024,39.08129409365237,40.95,43.2,8.888626997828588,1.75,57.85
2025,25.72469647808869,26.1,28.75,4.820202167576695,1.7000000000000002,52.0
