nam_hoc,mean,median,mode,std,min,max
2018,14.875443556248783,14.7,14.75,3.031831788166635,0.0,26.7
2019,16.29642820075617,16.2,16.35,3.3972122863582452,5.3,27.0
2020,14.0,14.0,14.0,,14.0,14.0
2025,18.313826366559482,18.3,18.25,2.486738444156193,6.95,27.0
