nam_hoc,mean,median,mode,std,min,max
2023,35.75998655442535,36.65,37.95,7.607422296397567,2.75,54.5
2024,36.398017002081886,37.4,36.85,7.70297796452061,2.8,55.25
2025,23.982478216160633,24.1,25.25,4.700060245812983,0.25,42.15
