nam_hoc,mean,median,mode,std,min,max
2018,16.49731013272701,16.5,16.5,3.129550586090229,0.0,28.25
2019,17.275900349862727,17.25,17.5,3.2186161336735912,2.0,28.75
2020,20.075404739658545,20.25,20.25,3.094409103596994,0.0,29.25
2021,20.079395862707813,20.25,20.75,3.3978977813204687,3.0,29.5
2022,21.13950264855841,21.5,22.25,3.281783440986091,4.5,29.5
2023,21.441983188579133,21.75,22.0,3.236977715280601,4.0,29.75
2024,22.252554409431937,22.5,23.25,3.07075700426018,1.25,29.75
2025,20.23221537693044,20.5,22.0,3.3354681090400744,5.25,29.25
