nam_hoc,mean,median,mode,std,min,max
2023,40.14638110685147,41.9,41.15,8.085713385692163,5.25,57.3
2024,41.53737362132353,43.55,45.75,8.20093176894405,2.4,57.35
2025,26.202661754057164,26.45,28.75,4.416592400180439,1.8,51.2
