nam_hoc,mean,median,mode,std,min,max
2018,11.799580304583044,11.75,11.5,2.679669889047116,0.75,24.75
2019,12.538218742042272,12.25,11.75,2.88574075657792,3.5,24.5
2020,12.5,12.5,12.5,,12.5,12.5
2025,18.494284699615267,18.5,19.0,2.8613425472391225,5.7,28.5
