nam_hoc,mean,median,mode,std,min,max
2023,36.54961207609595,37.75,40.75,7.70076871179999,2.8,54.2
2024,37.015008645533136,38.6,39.45,7.765402023015871,3.0,55.65
2025,24.206496485984324,24.25,25.25,4.110381187583266,5.2,45.7
